,Dates,3/31/2000,6/30/2000,9/29/2000,12/29/2000,3/30/2001,6/29/2001,9/28/2001,12/31/2001,3/29/2002,6/28/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/30/2005,3/31/2006,6/30/2006,9/29/2006,12/29/2006,3/30/2007,6/29/2007,9/28/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/30/2011,3/30/2012,6/29/2012,9/28/2012,12/31/2012,3/29/2013,6/28/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/30/2016,3/31/2017,6/30/2017,9/29/2017,12/29/2017,3/30/2018,6/29/2018,9/28/2018,12/31/2018
SYF US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.511509581,-0.387947999,-0.389327112,-0.337828902,-0.320966499,-0.316906611,-0.365932257,-0.348760552,-0.402597781,-0.352784528,-0.372725717,-0.408571596,-0.411122485,-0.362752531,-0.314858712,-0.356782302,-0.387399795,-0.400201371
SNPS US  EQUITY,PX_TO_BOOK_RATIO,-0.028174721,-0.195924576,-0.211943094,0.128565373,0.728988165,0.665068078,0.973955302,1.407753351,1.00819737,1.180261524,-0.032460725,1.732419983,0.191521775,0.497082056,0.392745188,0.346756511,0.084423572,0.100291121,-0.459062148,-0.296414268,-0.313496963,-0.355557296,-0.311708608,-0.273059898,-0.216589717,-0.313460173,-0.261582278,-0.002972568,-0.121175237,-0.164148005,-0.151037142,-0.221371808,-0.26554437,-0.209634287,-0.322033986,-0.237351632,-0.134709132,-0.289779796,-0.322603401,-0.378833714,-0.442446043,-0.423021278,-0.384250421,-0.395370925,-0.413258159,-0.452140735,-0.373762794,-0.392464401,-0.387137873,-0.394535187,-0.368684777,-0.414598828,-0.399654272,-0.432765377,-0.417927096,-0.452321726,-0.478215586,-0.508487882,-0.48710874,-0.389966799,-0.365133637,-0.312912037,-0.302951308,-0.298105635,-0.317891622,-0.288462763,-0.303156929,-0.299291472,-0.279128841,-0.282277736,-0.259656443,-0.240605646,-0.22063332,-0.231361765,-0.208236269,-0.235123322
SYY US  EQUITY,PX_TO_BOOK_RATIO,0.084172266,0.232193793,0.179606792,0.628142668,0.818717942,0.644507404,0.874028326,0.611116307,0.825310584,1.086656594,1.458842294,1.519848467,1.259797123,1.272885798,1.305159989,1.593301373,1.653124559,1.543661884,0.786726497,0.727361847,0.984267763,0.740614919,0.569990446,0.52866677,0.394116357,0.387286585,0.456873951,0.573483444,0.319441784,0.2740194,0.382209419,0.233871493,0.239849143,0.138918338,0.399879308,0.298047058,0.305327647,0.229000793,0.106503324,0.207251176,0.150265504,0.211618854,0.220772408,0.068257646,-0.038199792,0.061288462,-0.078833954,-0.085720617,-0.18068663,-0.074278888,-0.067437246,-0.095707563,-0.148976605,-0.156126478,-0.235300733,-0.159401612,-0.178172742,-0.149314036,-0.140428294,-0.200330552,-0.230972424,-0.222139026,-0.184813362,-0.130692187,-0.074427625,-0.071074046,0.114811804,0.281259606,0.260173136,0.288453023,0.426877174,0.384459764,0.162258016,0.333807843,0.355219022,0.508191767
TROW US  EQUITY,PX_TO_BOOK_RATIO,-0.071322202,-0.012268598,-0.027979946,-0.066393647,-0.154001253,-0.093799189,-0.171230104,-0.158069379,-0.11017659,-0.103475281,-0.19024589,-0.191517197,-0.134780906,0.02586147,0.038438648,0.098415546,0.155779617,0.033332126,0.011966102,0.031932824,0.07657596,0.020979056,0.010513714,0.043793246,-0.004903713,0.076158904,0.315630826,0.086808757,0.079572398,0.129224372,0.204144383,0.337466336,0.234218113,0.351762687,0.452268389,0.193478626,0.04144056,0.356739008,0.242270257,0.411933415,0.282381524,0.128674546,0.174753769,0.283520709,0.183067731,0.109708103,0.027280594,0.039732448,0.004067064,0.058066946,0.020805839,0.025014648,-0.032491643,-0.056617833,-0.145440395,-0.059564653,-0.145000486,-0.159890415,-0.207933796,-0.236177892,-0.24242044,-0.228484459,-0.226875887,-0.234863597,-0.247360996,-0.243318589,-0.281138208,-0.252612348,-0.287199024,-0.272119134,-0.234492984,-0.215362906,-0.201782306,-0.195374462,-0.24151342,-0.236818621
TTWO US  EQUITY,PX_TO_BOOK_RATIO,-0.118082737,-0.295523418,-0.298574318,-0.341539438,-0.183187456,0.045212251,-0.611202936,-0.144788673,-0.099330978,0.023481676,0.642590286,0.115179665,-0.058059448,0.004937822,0.137589901,-0.206635222,-0.053292035,-0.209321268,-0.098674692,-0.232384452,-0.154855258,-0.209715751,-0.298140251,-0.476846823,-0.450720041,-0.687416894,-0.448366082,-0.325498648,-0.202966222,-0.158167412,-0.202945521,-0.130384649,0.395914005,0.095101208,-0.303460016,-0.554674207,-0.390616482,-0.425560788,-0.355042605,-0.440118785,-0.458472057,-0.464216828,-0.468062145,-0.468636807,-0.343798586,-0.334214022,-0.284682745,-0.379385311,-0.318104435,-0.416945531,-0.38748095,-0.438722869,-0.306162073,-0.366020965,-0.087405185,-0.540833043,-0.407561624,-0.407333162,-0.352998367,-0.300572155,-0.214973821,-0.153292238,-0.158403269,-0.113533862,-0.114158005,-0.101661612,-0.00888606,-0.080729726,-0.093554434,0.007710378,0.086251614,0.086067008,-0.070749325,-0.043309804,-0.007293248,-0.093091993
TPR US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,0.809550166,1.518083432,1.730530364,1.211093067,1.086038494,1.581916052,1.956423486,2.38835663,2.105951969,2.439893622,2.380460907,2.173043556,2.76480426,2.334168831,2.886427383,2.017948876,1.607291826,2.310334958,2.48120627,1.68535126,1.413322394,1.017192143,1.488501117,1.811629757,1.868957111,1.710253224,1.228845464,1.127505141,0.694239869,0.842130507,0.666548276,0.753646032,0.525893981,0.20361579,0.694750668,0.695032173,0.885222431,1.005165507,0.968333536,1.450529754,1.417522378,1.092369943,1.622029959,1.166119262,1.210422781,1.294306197,0.94143062,0.89529424,0.665525797,0.202116443,0.347120645,0.222148659,0.299405842,0.098010463,-0.227846436,-0.191303523,-0.240619252,-0.218341446,-0.247048144,-0.261037725,-0.247857382,-0.225574827,-0.217491511,-0.256281789,-0.266139713,-0.242925837,-0.206556207,-0.242551974,-0.22564003,-0.188314875,-0.221922841,-0.224351692,-0.289079209
TGT US  EQUITY,PX_TO_BOOK_RATIO,0.009039743,-0.138106953,-0.223378826,-0.060657113,0.207978849,0.021365624,0.093174926,0.202358054,0.136259809,0.125898963,-0.011306489,-0.084335905,-0.12024316,-0.032064876,-0.055420127,-0.122170168,-0.097987151,-0.190350943,-0.189605877,-0.155219533,-0.177365785,-0.143100766,-0.231972709,-0.20238493,-0.325920083,-0.339145001,-0.244791137,-0.285539018,-0.307567178,-0.275484035,-0.291160327,-0.455314384,-0.344344668,-0.35027159,-0.241372027,-0.347824127,-0.291524837,-0.311198527,-0.317402341,-0.337468353,-0.330228094,-0.315920224,-0.313295757,-0.284921475,-0.44860031,-0.474374551,-0.344272962,-0.406437787,-0.397754836,-0.373969762,-0.347090377,-0.409345601,-0.379489288,-0.392970762,-0.422992415,-0.492080439,-0.499405468,-0.544180379,-0.483946056,-0.35407581,-0.28375732,-0.261389288,-0.245412374,-0.258044973,-0.254521892,-0.268912054,-0.285599617,-0.259453081,-0.323010465,-0.341958566,-0.321495066,-0.303466414,-0.260726165,-0.252103742,-0.24057233,-0.270430923
TEL US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.660214025,-0.721636803,-0.699233772,-0.657361706,-0.596050801,-0.677560743,-0.718407999,-0.635645984,-0.573771525,-0.570443548,-0.563967418,-0.493284718,-0.470412757,-0.45346364,-0.425428723,-0.455044712,-0.442185295,-0.46055326,-0.494693697,-0.447687014,-0.466649829,-0.501897352,-0.473302362,-0.417557034,-0.399514765,-0.388477564,-0.423745895,-0.361166713,-0.38727144,-0.440820449,-0.35116219,-0.31129934,-0.307651293,-0.303276272,-0.277725188,-0.294917351,-0.303211451,-0.327042157,-0.307539211,-0.302596086,-0.305707199,-0.309251448,-0.275037572,-0.234783237,-0.268604962,-0.317589675,-0.309890002
FTI US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,0.066774358,-0.356218229,-0.254491419,0.629416153,0.728090681,0.627325313,0.784190771,0.805841089,0.4993373,0.372650314,0.152512586,0.28385357,0.30688005,0.390100058,-0.046146371,0.13108594,-0.027009603,0.202912321,0.22760308,0.267706847,0.733223494,0.291608206,0.402139181,0.637388905,0.700193289,1.276361493,1.153651564,2.219378168,3.16674922,1.480989217,0.787252695,1.18226489,1.147726722,1.356260286,1.463471409,1.029150749,1.052642424,0.141555138,3.97636406,1.280978053,1.058159865,0.90058867,1.470020358,0.893527448,0.644642782,0.81069733,0.474471549,0.507418985,0.588696066,0.373283656,0.25024875,0.124771098,0.221015107,0.061627426,-0.160903935,-0.272070803,-0.233667725,-0.271585514,-0.28289006,-0.326408504,-0.308029045,-0.336298821,-0.427782676,-0.423157729,-0.459912481,-0.467002388,-0.424965717,-0.345303502,-0.389463729,-0.415112244,-0.419630563
TXN US  EQUITY,PX_TO_BOOK_RATIO,0.878759073,0.576605436,0.144684221,0.22735431,0.040015811,0.006719664,0.039276366,-0.024372366,0.154690261,-0.01505657,-0.267230351,-0.288894747,-0.150214813,-0.227059905,-0.053642186,0.149728495,0.076187179,-0.162916934,-0.293925462,-0.246890969,-0.102563469,-0.04599164,0.115398162,0.011012967,-0.012951477,-0.134277068,-0.008127768,-0.162774562,-0.146272835,0.047597347,0.031803334,0.053776368,-0.043101604,-0.052161476,-0.218042222,-0.262630998,-0.151899309,-0.012884635,-0.048912058,-0.017598224,-0.162152136,-0.136127648,-0.08587031,-0.054694293,-0.068118148,-0.12198214,-0.184093724,-0.211061895,-0.188846392,-0.243713028,-0.30466473,-0.229715847,-0.210953704,-0.224020513,-0.153431035,-0.073578945,-0.034342213,-0.007590551,-0.023052918,-0.10578524,-0.100903876,-0.144808417,-0.145330239,-0.147424055,-0.123191452,-0.118990413,-0.036276681,-0.047571267,-0.019675087,-0.011701301,0.074461463,0.128101545,0.006948049,0.104880164,0.0867923,0.181439616
TXT US  EQUITY,PX_TO_BOOK_RATIO,-0.465563525,-0.486785351,-0.484964781,-0.505487919,-0.479925717,-0.526668669,-0.655760669,-0.646306503,-0.582137915,-0.481268153,-0.525604146,-0.451599153,-0.666703067,-0.559332438,-0.578961896,-0.407089813,-0.470342359,-0.394104746,-0.306214521,-0.242959581,-0.182171864,-0.194549524,-0.186942506,-0.143586378,-0.031908432,0.152566776,0.071771253,0.327844952,0.182316728,0.314913731,0.396503031,0.511718875,0.200909715,-0.010072706,-0.306193685,-0.57088959,-0.636122386,-0.601512652,-0.368757994,-0.380277171,-0.321193294,-0.393664378,-0.342196351,-0.314493425,-0.24322509,-0.346824246,-0.432345595,-0.393526378,-0.246729701,-0.304025613,-0.326146071,-0.337457998,-0.303977858,-0.409640284,-0.413882693,-0.428195254,-0.395242903,-0.449683212,-0.466959719,-0.356334683,-0.323939858,-0.294146909,-0.306099397,-0.295404739,-0.346864516,-0.322320893,-0.377976572,-0.328905613,-0.344619444,-0.362762773,-0.347088125,-0.324655292,-0.275719651,-0.279620794,-0.296383017,-0.337054829
BK US  EQUITY,PX_TO_BOOK_RATIO,-0.022983332,0.081022868,0.122684539,0.15627117,0.396443416,0.192016092,0.017494352,0.045351346,0.055945574,-0.061943364,-0.041600863,-0.276404403,-0.363103166,-0.279682252,-0.308880169,-0.283604645,-0.355579353,-0.418828709,-0.41006296,-0.355659372,-0.460801249,-0.444194031,-0.47707514,-0.448906356,-0.396233697,-0.441812465,-0.396934394,-0.477374462,-0.411703977,-0.421475182,-0.66266339,-0.602540696,-0.576786779,-0.570861552,-0.603227415,-0.510518471,-0.438534598,-0.538116649,-0.630159424,-0.70567368,-0.656269638,-0.674804645,-0.726944778,-0.691025641,-0.6923795,-0.739068586,-0.700745798,-0.73562283,-0.686383224,-0.72491141,-0.760182203,-0.712222175,-0.644500866,-0.695498269,-0.661553255,-0.745979435,-0.706805643,-0.730925841,-0.690944778,-0.504329089,-0.484002209,-0.417375377,-0.381992026,-0.354471708,-0.408845975,-0.3673249,-0.437143348,-0.395765233,-0.407601388,-0.423265423,-0.427455264,-0.40263062,-0.331590205,-0.373137095,-0.402737797,-0.395342404
CLX US  EQUITY,PX_TO_BOOK_RATIO,-0.256025365,-0.04941204,-0.161978005,-0.120516599,-0.058576607,-0.191094679,0.144132119,0.089677416,0.280655306,0.654050024,0.962589342,1.014767235,1.29220833,0.932093457,1.131459233,1.190207751,0.852945358,0.838466093,0.674358167,0.577329108,0.907781266,0.647095241,0.6920359,0.663014425,0.50434092,0.725392316,0.708670513,0.696247901,4.083745057,4.068754731,3.864759537,3.835726151,4.148516296,4.245105908,4.220510302,4.234224258,4.536612371,4.011503528,3.951061484,3.766435297,4.075253212,4.129040919,3.725147336,3.97636406,4.28406503,4.15873191,4.145521783,4.096808842,4.171409185,4.118745338,4.052836438,4.137624348,4.45731426,4.264085809,4.464448919,3.998431194,4.401470552,4.162531131,4.258845404,4.109894657,3.519521808,5.319945296,5.480561911,3.59249592,3.280978272,2.48687604,3.43698302,3.110381642,2.209427802,1.772932833,1.653609707,1.090317483,0.460449083,0.864595216,1.156910189,1.28256286
COO US  EQUITY,PX_TO_BOOK_RATIO,-0.268785153,-0.18646351,-0.233754744,-0.187006355,0.116006717,0.052722999,0.088564135,-0.068082321,-0.168374284,-0.070713555,0.186714128,0.009412375,0.227567418,0.162637808,0.259523614,0.283621881,0.315940369,0.564501239,0.573336604,0.287777806,-0.127785117,-0.324351733,-0.173967111,-0.495519569,-0.484312005,-0.595957354,-0.493448178,-0.663036984,-0.603831564,-0.567110725,-0.586419893,-0.718640722,-0.668248364,-0.595346654,-0.631200713,-0.736369654,-0.521825572,-0.669596691,-0.689798247,-0.651812103,-0.632929739,-0.551844964,-0.556283062,-0.51190967,-0.429704506,-0.363688158,-0.268289329,-0.425749008,-0.396503054,-0.39716691,-0.33343842,-0.384558531,-0.353844265,-0.33033846,-0.320449146,-0.399000796,-0.352253509,-0.398716196,-0.327089491,-0.301161426,-0.251206793,-0.255012864,-0.276189171,-0.28927639,-0.291469273,-0.266690147,-0.279051665,-0.274575053,-0.265736052,-0.22672883,-0.242114418,-0.27739477,-0.237661545,-0.247626449,-0.232874103,-0.223703416
HSY US  EQUITY,PX_TO_BOOK_RATIO,-0.012904811,0.050207415,0.051984708,0.236104603,0.74678463,0.471447237,0.812657104,0.759908145,0.636788334,0.72201901,0.887112533,0.969519196,1.161717129,1.065988095,1.066626388,1.082570489,1.127205521,1.432675057,1.386024255,1.712921214,2.775333429,2.573917514,2.44887655,2.113104111,1.826171281,2.822603394,2.727769921,3.293952575,3.785927404,3.714929864,3.630130068,2.733917094,2.685763998,2.015885425,3.179159363,4.234224258,4.536612371,4.011503528,3.951061484,2.622196415,2.87461616,3.348270913,3.644047822,2.14849692,2.330657421,2.697398499,2.804667087,2.914225761,2.272758982,2.636748737,2.961770904,2.526290118,2.200634099,2.570313137,1.821199331,1.856015356,1.78138683,1.800502745,1.638256871,0.917233455,0.725652457,0.57109436,0.626696161,0.523272188,0.720967737,0.991516811,1.10144321,1.280716788,1.268601,1.407405818,1.593815665,1.142052795,0.490558988,0.571549314,0.51985704,0.589299131
MOS US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48146379,-0.507629717,-0.522612157,-0.58286647,-0.652418682,-0.647204713,-0.606590513,-0.511050656,-0.402094026,-0.221068321,0.013136195,0.297200046,1.163286704,1.17425892,1.5742254,0.2082229,-0.273607565,-0.068687735,-0.170944548,-0.227828527,0.03366513,-0.053483572,-0.351473053,-0.119439462,-0.082938258,-0.165746464,-0.304739886,-0.405359041,-0.452242549,-0.458767599,-0.449448669,-0.467838121,-0.493091216,-0.475906776,-0.541050946,-0.59978777,-0.608287233,-0.579981676,-0.630973488,-0.632026696,-0.476371437,-0.452100403,-0.393884103,-0.386771704,-0.366802115,-0.418776956,-0.378584987,-0.458031541,-0.416354432,-0.426376511,-0.463658608,-0.471508222,-0.433682168,-0.352191413,-0.392183896,-0.409337112,-0.404065851
TRV US  EQUITY,PX_TO_BOOK_RATIO,-0.641709453,-0.644717125,-0.525853078,-0.56331052,-0.752603157,-0.697193958,-0.70365725,-0.66728865,-0.690133271,-0.6970233,-0.706192542,-0.714414844,-0.71783411,-0.719245903,-0.739886281,-0.795748992,-0.777704232,-0.81632999,-0.84037634,-0.734779274,-0.852558353,-0.737558664,-0.75088389,-0.754603907,-0.750305514,-0.767991815,-0.763976033,-0.788175642,-0.773414413,-0.76754144,-0.810080568,-0.794047654,-0.751178085,-0.720652763,-0.707518759,-0.612592229,-0.582606545,-0.708649317,-0.735297891,-0.797725011,-0.772431349,-0.718544952,-0.777965443,-0.757683989,-0.731250034,-0.735056242,-0.672324439,-0.686212934,-0.674792653,-0.677594654,-0.702154319,-0.667365739,-0.596838176,-0.648938569,-0.618910333,-0.712192857,-0.699153741,-0.715651322,-0.685289647,-0.495337245,-0.474681615,-0.422279723,-0.3791012,-0.347437795,-0.390766166,-0.35609077,-0.425739441,-0.391906015,-0.404820625,-0.422101178,-0.431568292,-0.395979954,-0.320221099,-0.371256068,-0.390503636,-0.384316288
DIS US  EQUITY,PX_TO_BOOK_RATIO,-0.210177601,-0.223710015,-0.254352736,-0.352118771,-0.331930312,-0.374294356,-0.551779376,-0.564945058,-0.547545376,-0.600888507,-0.583083364,-0.597476944,-0.547961551,-0.538701137,-0.555228444,-0.518624803,-0.505239681,-0.534151611,-0.583915847,-0.46217256,-0.469509701,-0.499458599,-0.572576842,-0.57477576,-0.512777245,-0.528242808,-0.518564339,-0.521680707,-0.517465324,-0.507401769,-0.506578462,-0.522111191,-0.47088928,-0.476217832,-0.453250097,-0.49347153,-0.519602362,-0.539664991,-0.540354452,-0.502971038,-0.4666464,-0.445075834,-0.494369097,-0.474466983,-0.415416013,-0.477331015,-0.490531535,-0.44209787,-0.418849674,-0.367702462,-0.342059221,-0.391545833,-0.372371088,-0.351407498,-0.37383133,-0.336567006,-0.324988353,-0.302415478,-0.262160214,-0.258799364,-0.247428947,-0.224486604,-0.232474746,-0.212672022,-0.239535022,-0.237317362,-0.271039339,-0.235594267,-0.229161395,-0.234817664,-0.262806848,-0.256652724,-0.248962827,-0.262702819,-0.270769022,-0.258170041
TMO US  EQUITY,PX_TO_BOOK_RATIO,-0.521014408,-0.532709652,-0.435409943,-0.40956725,-0.562323351,-0.586066173,-0.579921102,-0.338420011,-0.513236382,-0.589377631,-0.465250968,-0.408095049,-0.45590576,-0.470793251,-0.506521114,-0.508559242,-0.413663487,-0.374967649,-0.450031849,-0.45610786,-0.602067127,-0.512167186,-0.491934061,-0.522704889,-0.422493253,-0.399962362,-0.356297011,-0.705115132,-0.667785683,-0.63221838,-0.586779687,-0.579443693,-0.509692198,-0.487068093,-0.467892077,-0.569184896,-0.482244494,-0.545901369,-0.599376853,-0.607889761,-0.567033064,-0.520717798,-0.590556203,-0.57102118,-0.572910201,-0.510576152,-0.506222812,-0.611567103,-0.554691161,-0.576368269,-0.567895943,-0.538304668,-0.473527542,-0.465485394,-0.44615938,-0.428385601,-0.434448389,-0.467518328,-0.429929087,-0.369593288,-0.343411026,-0.320179456,-0.301658223,-0.278662341,-0.306830653,-0.281106588,-0.303179691,-0.314634545,-0.313732408,-0.299391364,-0.297405609,-0.300532868,-0.253706314,-0.274377574,-0.265929134,-0.258610552
TIF US  EQUITY,PX_TO_BOOK_RATIO,0.386737078,1.172384605,0.203862851,0.07745618,0.114049106,0.328523949,-0.08207489,0.170867718,0.228553838,0.386053206,-0.057949461,-0.01971605,0.020006253,0.138665405,0.232441016,0.401967188,0.005572799,-0.045050758,-0.220348156,-0.255759449,-0.262396424,-0.317593222,-0.185582182,-0.233380314,-0.341479094,-0.390514656,-0.376333499,-0.26702025,-0.204955463,-0.103016637,-0.159377808,-0.232612805,-0.186266287,-0.199008073,-0.246539785,-0.348780418,-0.311097025,-0.302295561,-0.108704987,-0.028650982,-0.075461081,-0.212101536,-0.089167941,0.078622404,-0.072142254,0.16573008,4.98E-05,-0.024936385,-0.102218468,-0.233484578,-0.131033319,-0.232826982,-0.216589759,-0.187365251,-0.19837102,-0.075863108,-0.143297727,-0.043973297,-0.104780026,-0.153527131,-0.242773421,-0.214856111,-0.240328042,-0.248110098,-0.282132343,-0.296374414,-0.296199256,-0.273194847,-0.24379524,-0.247403676,-0.25883702,-0.234194586,-0.231218204,-0.172081272,-0.179594421,-0.25857718
TWX US  EQUITY,PX_TO_BOOK_RATIO,nan,nan,nan,nan,-0.855181982,-0.779624425,-0.861124715,-0.879030354,-0.925086081,-0.963244998,-0.932481627,-0.875940916,-0.902045266,-0.816346662,-0.864548928,-0.914222795,-0.89551197,-0.925440632,-0.870431531,-0.763243743,-0.906698634,-0.768434386,-0.83855501,-0.854800003,-0.815298661,-0.87231173,-0.839346561,-0.875418399,-0.828912597,-0.838920637,-0.886115549,-0.893173432,-0.829567148,-0.808407048,-0.813631925,-0.762355845,-0.676854769,-0.742454784,-0.764231196,-0.778877584,-0.72965946,-0.688893007,-0.732354376,-0.726168647,-0.683310681,-0.678551578,-0.627326498,-0.633617107,-0.617604778,-0.618204529,-0.598789502,-0.57357269,-0.503560497,-0.535568133,-0.490117714,-0.547233459,-0.559086098,-0.484440535,-0.427708924,-0.334760805,-0.336942897,-0.29355033,-0.30802887,-0.307492961,-0.327351236,-0.303673484,-0.335084832,-0.286038808,-0.302065152,-0.304915817,-0.310858473,-0.332691782,-0.283451661,-0.305870687,-0.32790074,-0.303382458
TJX US  EQUITY,PX_TO_BOOK_RATIO,0.14194311,0.05676214,0.18762377,0.415329724,1.076517537,0.842885052,1.347707632,1.353398293,1.22227415,1.485194342,1.550008103,1.770739415,1.528844986,1.328932774,1.359159796,1.525112547,1.401738928,1.389064155,1.157832525,0.992197213,1.118180751,0.888332031,0.628519246,0.783117247,0.490212623,0.522679753,0.904132091,0.670716108,0.397784751,0.322801649,0.566489069,0.599220984,0.916494236,0.767017209,0.950807226,0.509138085,0.862559352,1.10574945,0.862968626,0.795810564,0.881618205,0.869235556,0.949549065,0.631938519,0.670888553,0.789574158,1.007863273,1.034386056,1.096617426,1.463759852,1.573991531,1.191128985,0.85238843,1.075914803,1.072395905,1.445603606,1.061981924,0.842171438,0.965128779,0.476469405,0.415773729,0.257572626,0.265133115,0.129657363,0.267429275,0.135501043,0.282365012,0.24442283,0.231774849,0.223879323,0.261011556,0.166354204,0.026846105,0.177789651,0.292394006,0.221392602
